Variable,Value
res_h_level_8592,788394.28
res_h_level_8593,788394.28
res_h_level_8594,788394.28
res_h_level_8595,788394.28
res_h_level_8596,788394.28
res_h_level_8597,788394.28
res_h_level_8598,788394.28
res_h_level_8599,788394.28
res_h_level_86,31271930.0
res_h_level_860,28055102.0
res_h_level_8600,788394.28
res_h_level_8601,788394.28
res_h_level_8602,788394.28
res_h_level_8603,780087.51
res_h_level_8604,763857.19
res_h_level_8605,747453.15
res_h_level_8606,730925.33
res_h_level_8607,730925.33
res_h_level_8608,730925.33
res_h_level_8609,730925.33
res_h_level_861,28055102.0
res_h_level_8610,730925.33
res_h_level_8611,712925.33
res_h_level_8612,696080.38
res_h_level_8613,681655.1
res_h_level_8614,665477.27
res_h_level_8615,664929.37
res_h_level_8616,658255.26
res_h_level_8617,642091.52
res_h_level_8618,626051.61
res_h_level_8619,608333.38
res_h_level_862,28055102.0
res_h_level_8620,591984.19
res_h_level_8621,580203.28
res_h_level_8622,580203.28
res_h_level_8623,579132.31
res_h_level_8624,579132.31
res_h_level_8625,579132.31
res_h_level_8626,579132.31
res_h_level_8627,579132.31
res_h_level_8628,577943.94
res_h_level_8629,575694.21
res_h_level_863,28055102.0
res_h_level_8630,569949.66
res_h_level_8631,560802.87
res_h_level_8632,549972.59
res_h_level_8633,549972.59
res_h_level_8634,549972.59
res_h_level_8635,549972.59
res_h_level_8636,549972.59
res_h_level_8637,549972.59
res_h_level_8638,540980.87
res_h_level_8639,540980.87
res_h_level_864,28055102.0
res_h_level_8640,540980.87
res_h_level_8641,540980.87
res_h_level_8642,540400.42
res_h_level_8643,532207.76
res_h_level_8644,532207.76
res_h_level_8645,520171.75
res_h_level_8646,503532.2
res_h_level_8647,487141.08
res_h_level_8648,470570.85
res_h_level_8649,454180.39
res_h_level_865,28055102.0
res_h_level_8650,442049.49
res_h_level_8651,433731.01
res_h_level_8652,421289.95
res_h_level_8653,407831.39
res_h_level_8654,395639.97
res_h_level_8655,384892.81
res_h_level_8656,371676.61
res_h_level_8657,355986.64
res_h_level_8658,338969.24
res_h_level_8659,322319.64
res_h_level_866,28055102.0
res_h_level_8660,312831.86
res_h_level_8661,308904.16
res_h_level_8662,298425.96
res_h_level_8663,298425.96
res_h_level_8664,298425.96
res_h_level_8665,296684.92
res_h_level_8666,296684.92
res_h_level_8667,290775.14
res_h_level_8668,290775.14
res_h_level_8669,290775.14
res_h_level_867,28052245.0
res_h_level_8670,290775.14
res_h_level_8671,290775.14
res_h_level_8672,290775.14
res_h_level_8673,290775.14
res_h_level_8674,290775.14
res_h_level_8675,290775.14
res_h_level_8676,290775.14
res_h_level_8677,290775.14
res_h_level_8678,290775.14
res_h_level_8679,290775.14
res_h_level_868,28043519.0
res_h_level_8680,290775.14
res_h_level_8681,290775.14
res_h_level_8682,290775.14
res_h_level_8683,290775.14
res_h_level_8684,290775.14
res_h_level_8685,290775.14
res_h_level_8686,290775.14
res_h_level_8687,282312.65
res_h_level_8688,282312.65
res_h_level_8689,267492.68
res_h_level_869,28031412.0
res_h_level_8690,250971.19
res_h_level_8691,250971.19
res_h_level_8692,250971.19
res_h_level_8693,250971.19
res_h_level_8694,250971.19
res_h_level_8695,232971.19
res_h_level_8696,232971.19
res_h_level_8697,232971.19
res_h_level_8698,232971.19
res_h_level_8699,232971.19
res_h_level_87,31257010.0
res_h_level_870,28031412.0
res_h_level_8700,226717.29
res_h_level_8701,217421.52
res_h_level_8702,206697.71
res_h_level_8703,206697.71
res_h_level_8704,206697.71
res_h_level_8705,206697.71
res_h_level_8706,193558.04
res_h_level_8707,179359.47
res_h_level_8708,170004.31
res_h_level_8709,154575.49
res_h_level_871,28031412.0
res_h_level_8710,154575.49
res_h_level_8711,140354.95
res_h_level_8712,140354.95
res_h_level_8713,140354.95
res_h_level_8714,140354.95
res_h_level_8715,132866.36
res_h_level_8716,132866.36
res_h_level_8717,132866.36
res_h_level_8718,132866.36
res_h_level_8719,132866.36
res_h_level_872,28015215.0
res_h_level_8720,132866.36
res_h_level_8721,132866.36
res_h_level_8722,132866.36
res_h_level_8723,132866.36
res_h_level_8724,132866.36
res_h_level_8725,132866.36
res_h_level_8726,132866.36
res_h_level_8727,132866.36
res_h_level_8728,132866.36
res_h_level_8729,132526.07
res_h_level_873,27999347.0
res_h_level_8730,132526.07
res_h_level_8731,132526.07
res_h_level_8732,132526.07
res_h_level_8733,132526.07
res_h_level_8734,132526.07
res_h_level_8735,132526.07
res_h_level_8736,132526.07
res_h_level_8737,132526.07
res_h_level_8738,132526.07
res_h_level_8739,132526.07
res_h_level_874,27982990.0
res_h_level_8740,126534.48
res_h_level_8741,122001.19
res_h_level_8742,112873.1
res_h_level_8743,100310.44
res_h_level_8744,87061.526
res_h_level_8745,87061.526
res_h_level_8746,87061.526
res_h_level_8747,87061.526
res_h_level_8748,87061.526
res_h_level_8749,75747.054
res_h_level_875,27966717.0
res_h_level_8750,62244.524
res_h_level_8751,47902.217
res_h_level_8752,33116.625
res_h_level_8753,18174.139
res_h_level_8754,4290.2205
res_h_level_8755,0.0
res_h_level_8756,0.0
res_h_level_8757,0.0
res_h_level_8758,0.0
res_h_level_8759,0.0
res_h_level_876,27950083.0
res_h_level_877,27933512.0
res_h_level_878,27917483.0
res_h_level_879,27901778.0
res_h_level_88,31240407.0
res_h_level_880,27886424.0
res_h_level_881,27871225.0
res_h_level_882,27859148.0
res_h_level_883,27859076.0
res_h_level_884,27859076.0
res_h_level_885,27850602.0
res_h_level_886,27850602.0
res_h_level_887,27850602.0
res_h_level_888,27850602.0
res_h_level_889,27850602.0
res_h_level_89,31224259.0
res_h_level_890,27850602.0
res_h_level_891,27850602.0
res_h_level_892,27850602.0
res_h_level_893,27850602.0
res_h_level_894,27847053.0
res_h_level_895,27847053.0
res_h_level_896,27836295.0
res_h_level_897,27821289.0
res_h_level_898,27804933.0
res_h_level_899,27788551.0
res_h_level_9,31536405.0
res_h_level_90,31208235.0
res_h_level_900,27772157.0
res_h_level_901,27755766.0
res_h_level_902,27739176.0
res_h_level_903,27722439.0
res_h_level_904,27705620.0
res_h_level_905,27689686.0
res_h_level_906,27671898.0
res_h_level_907,27655306.0
res_h_level_908,27637306.0
res_h_level_909,27637306.0
res_h_level_91,31208235.0
res_h_level_910,27637306.0
res_h_level_911,27637306.0
res_h_level_912,27637306.0
res_h_level_913,27637306.0
res_h_level_914,27637306.0
res_h_level_915,27630572.0
res_h_level_916,27630572.0
res_h_level_917,27612572.0
res_h_level_918,27596741.0
res_h_level_919,27587812.0
res_h_level_92,31208235.0
res_h_level_920,27583713.0
res_h_level_921,27583713.0
res_h_level_922,27583713.0
res_h_level_923,27579824.0
res_h_level_924,27578520.0
res_h_level_925,27569376.0
res_h_level_926,27558019.0
res_h_level_927,27546151.0
res_h_level_928,27535519.0
res_h_level_929,27524616.0
res_h_level_93,31208235.0
res_h_level_930,27512063.0
res_h_level_931,27503429.0
res_h_level_932,27496784.0
res_h_level_933,27496784.0
res_h_level_934,27496784.0
res_h_level_935,27486226.0
res_h_level_936,27486226.0
res_h_level_937,27468845.0
res_h_level_938,27468845.0
res_h_level_939,27468845.0
res_h_level_94,31208235.0
res_h_level_940,27468845.0
res_h_level_941,27468845.0
res_h_level_942,27468845.0
res_h_level_943,27468845.0
res_h_level_944,27468845.0
res_h_level_945,27468845.0
res_h_level_946,27468845.0
res_h_level_947,27468845.0
res_h_level_948,27468845.0
res_h_level_949,27468845.0
res_h_level_95,31208235.0
res_h_level_950,27468845.0
res_h_level_951,27468845.0
res_h_level_952,27468845.0
res_h_level_953,27468845.0
res_h_level_954,27468845.0
res_h_level_955,27468845.0
res_h_level_956,27468845.0
res_h_level_957,27468845.0
res_h_level_958,27468845.0
res_h_level_959,27468845.0
res_h_level_96,31208235.0
res_h_level_960,27468845.0
res_h_level_961,27468845.0
res_h_level_962,27468845.0
res_h_level_963,27468845.0
res_h_level_964,27468845.0
res_h_level_965,27468845.0
res_h_level_966,27468845.0
res_h_level_967,27468845.0
res_h_level_968,27468845.0
res_h_level_969,27468845.0
res_h_level_97,31208235.0
res_h_level_970,27468845.0
res_h_level_971,27468845.0
res_h_level_972,27468845.0
res_h_level_973,27468845.0
res_h_level_974,27468845.0
res_h_level_975,27468845.0
res_h_level_976,27468845.0
res_h_level_977,27468845.0
res_h_level_978,27468845.0
res_h_level_979,27468845.0
res_h_level_98,31208235.0
res_h_level_980,27468845.0
res_h_level_981,27468845.0
res_h_level_982,27468845.0
res_h_level_983,27468845.0
res_h_level_984,27468845.0
res_h_level_985,27468845.0
res_h_level_986,27468845.0
res_h_level_987,27468845.0
res_h_level_988,27468845.0
res_h_level_989,27468845.0
res_h_level_99,31208235.0
res_h_level_990,27468845.0
res_h_level_991,27468845.0
res_h_level_992,27468845.0
res_h_level_993,27468845.0
res_h_level_994,27468845.0
res_h_level_995,27468845.0
res_h_level_996,27460128.0
res_h_level_997,27460128.0
res_h_level_998,27443152.0
res_h_level_999,27426074.0
res_hout_0,0.0
res_hout_1,0.0
res_hout_10,0.0
res_hout_100,0.0
res_hout_1000,4.8397419
res_hout_1001,4.9929213
res_hout_1002,5.0
res_hout_1003,5.0
res_hout_1004,5.0
res_hout_1005,3.8871175
res_hout_1006,3.6652168
res_hout_1007,0.0
res_hout_1008,0.0
res_hout_1009,0.0
res_hout_101,3.2574105
res_hout_1010,2.7956593
res_hout_1011,0.0
res_hout_1012,4.6469929
res_hout_1013,4.9806627
res_hout_1014,4.6775733
res_hout_1015,1.3464511
res_hout_1016,3.8551772
res_hout_1017,3.7755171
res_hout_1018,4.3055781
res_hout_1019,4.7028203
res_hout_102,3.8970591
res_hout_1020,4.7847383
res_hout_1021,4.8110475
res_hout_1022,4.905586
res_hout_1023,4.9494347
res_hout_1024,4.9842999
res_hout_1025,5.0
res_hout_1026,3.0031007
res_hout_1027,3.4263186
res_hout_1028,4.3925689
res_hout_1029,0.84684536
res_hout_103,0.0
res_hout_1030,1.9423551
res_hout_1031,0.0
res_hout_1032,0.0
res_hout_1033,0.0
res_hout_1034,0.1710307
res_hout_1035,0.0
res_hout_1036,2.1811371
res_hout_1037,4.4214007
res_hout_1038,4.5656452
res_hout_1039,4.6104238
res_hout_104,0.0
res_hout_1040,4.5140937
res_hout_1041,1.763624
res_hout_1042,0.79859692
res_hout_1043,2.4783259
res_hout_1044,3.3592542
res_hout_1045,3.8177463
res_hout_1046,4.2400539
res_hout_1047,4.2092868
res_hout_1048,4.3078863
res_hout_1049,4.7115744
res_hout_105,0.0
res_hout_1050,4.7341843
res_hout_1051,4.2747967
res_hout_1052,3.822017
res_hout_1053,0.0
res_hout_1054,0.0
res_hout_1055,0.0
res_hout_1056,0.0
res_hout_1057,0.0
res_hout_1058,0.0
res_hout_1059,0.0
res_hout_106,2.0288978
res_hout_1060,0.0
res_hout_1061,2.8049062
res_hout_1062,0.0
res_hout_1063,4.6081453
res_hout_1064,4.5577461
res_hout_1065,4.1006845
res_hout_1066,3.2465711
res_hout_1067,3.4948076
res_hout_1068,3.7212479
res_hout_1069,3.8815808
res_hout_107,2.3017121
res_hout_1070,4.0059332
res_hout_1071,3.8558432
res_hout_1072,3.9743338
res_hout_1073,3.9912911
res_hout_1074,3.5388135
res_hout_1075,2.7064873
res_hout_1076,2.9532118
res_hout_1077,2.9149759
res_hout_1078,0.0
res_hout_1079,0.0
res_hout_108,1.8070444
res_hout_1080,0.0
res_hout_1081,0.0
res_hout_1082,0.0
res_hout_1083,0.0
res_hout_1084,2.3374427
res_hout_1085,0.0
res_hout_1086,0.0
res_hout_1087,2.7227186
res_hout_1088,2.7139191
res_hout_1089,2.6883866
res_hout_109,1.413524
res_hout_1090,3.6492901
res_hout_1091,4.0408804
res_hout_1092,4.3062231
res_hout_1093,4.5609628
res_hout_1094,4.3372797
res_hout_1095,4.5294794
res_hout_1096,4.3221826
res_hout_1097,4.4563472
res_hout_1098,4.3450932
res_hout_1099,4.1371832
res_hout_11,0.0
res_hout_110,1.1396766
res_hout_1100,3.0478
res_hout_1101,3.2351479
res_hout_1102,3.6269772
res_hout_1103,3.5202251
res_hout_1104,3.9132259
res_hout_1105,4.8314715
res_hout_1106,3.9386375
res_hout_1107,5.0
res_hout_1108,4.7571548
res_hout_1109,4.4008317
res_hout_111,1.3340629
res_hout_1110,3.8634267
res_hout_1111,3.1456033
res_hout_1112,3.0037834
res_hout_1113,1.823651
res_hout_1114,2.7861937
res_hout_1115,3.828363
res_hout_1116,4.1263615
res_hout_1117,4.4659828
res_hout_1118,4.0293912
res_hout_1119,4.0247358
res_hout_112,0.84603953
res_hout_1120,4.2890884
res_hout_1121,4.9470435
res_hout_1122,1.9787152
res_hout_1123,4.6670451
res_hout_1124,4.2993084
res_hout_1125,3.7315909
res_hout_1126,4.0086311
res_hout_1127,3.2090253
res_hout_1128,3.931887
res_hout_1129,3.8856291
res_hout_113,0.5730426
res_hout_1130,3.8773243
res_hout_1131,3.7306462
res_hout_1132,2.0850941
res_hout_1133,4.9841813
res_hout_1134,4.4718159
res_hout_1135,4.5493524
res_hout_1136,4.5582505
res_hout_1137,4.5557169
res_hout_1138,4.5588438
res_hout_1139,4.5950441
res_hout_114,0.0
res_hout_1140,4.5981177
res_hout_1141,4.5863159
res_hout_1142,4.6429157
res_hout_1143,4.7156723
res_hout_1144,4.8905031
res_hout_1145,4.9939894
res_hout_1146,5.0
res_hout_1147,5.0
res_hout_1148,5.0
res_hout_1149,0.0
res_hout_115,0.0
res_hout_1150,0.0
res_hout_1151,0.0
res_hout_1152,0.0
res_hout_1153,0.0
res_hout_1154,0.0
res_hout_1155,0.0
res_hout_1156,0.0
res_hout_1157,0.0
res_hout_1158,0.0
res_hout_1159,0.0
res_hout_116,0.0
res_hout_1160,0.0
res_hout_1161,0.0
res_hout_1162,0.0
res_hout_1163,4.0823341
res_hout_1164,0.0
res_hout_1165,4.6903422
res_hout_1166,4.7972877
res_hout_1167,4.9180049
res_hout_1168,4.9767763
res_hout_1169,4.9971638
res_hout_117,0.0
res_hout_1170,5.0
res_hout_1171,5.0
res_hout_1172,0.0
res_hout_1173,0.0
res_hout_1174,0.0
res_hout_1175,0.0
res_hout_1176,0.0
res_hout_1177,0.0
res_hout_1178,0.0
res_hout_1179,0.0
res_hout_118,0.0
res_hout_1180,0.0
res_hout_1181,0.0
res_hout_1182,0.0
res_hout_1183,0.0
res_hout_1184,0.72498803
res_hout_1185,2.2721881
res_hout_1186,2.3711816
res_hout_1187,4.1265099
res_hout_1188,4.5748805
res_hout_1189,4.7106526
res_hout_119,0.0
res_hout_1190,0.0
res_hout_1191,0.0
res_hout_1192,0.0
res_hout_1193,0.0
res_hout_1194,4.0266753
res_hout_1195,0.0
res_hout_1196,1.6850565
res_hout_1197,4.1395982
res_hout_1198,2.5466056
res_hout_1199,1.815206
res_hout_12,0.0
res_hout_120,0.0
res_hout_1200,3.0459855
res_hout_1201,3.5831096
res_hout_1202,3.5605186
res_hout_1203,3.6175184
res_hout_1204,4.1755104
res_hout_1205,3.921239
res_hout_1206,3.0680505
res_hout_1207,3.8478651
res_hout_1208,3.8905561
res_hout_1209,3.860529
res_hout_121,0.0
res_hout_1210,4.0278031
res_hout_1211,4.3262709
res_hout_1212,4.5986576
res_hout_1213,4.6801543
res_hout_1214,4.8058616
res_hout_1215,4.9013673
res_hout_1216,4.9572194
res_hout_1217,2.8344907
res_hout_1218,2.3259617
res_hout_1219,0.24463858
res_hout_122,0.0
res_hout_1220,0.0
res_hout_1221,0.0
res_hout_1222,0.0
res_hout_1223,0.0
res_hout_1224,0.0
res_hout_1225,0.0
res_hout_1226,0.0
res_hout_1227,0.0
res_hout_1228,0.0
res_hout_1229,4.2831488
res_hout_123,0.0
res_hout_1230,0.0
res_hout_1231,4.690182
res_hout_1232,4.6743988
res_hout_1233,4.6423223
res_hout_1234,4.638424
res_hout_1235,4.6727137
res_hout_1236,4.6923002
res_hout_1237,4.3873802
res_hout_1238,3.9286507
res_hout_1239,3.3503094
res_hout_124,0.0
res_hout_1240,2.1545959
res_hout_1241,0.0
res_hout_1242,0.0
res_hout_1243,0.0
res_hout_1244,1.9581438
res_hout_1245,3.715332
res_hout_1246,0.38328758
res_hout_1247,1.0001748
res_hout_1248,0.0
res_hout_1249,0.47186434
res_hout_125,0.0
res_hout_1250,3.1342648
res_hout_1251,4.1624353
res_hout_1252,4.0724624
res_hout_1253,4.4955708
res_hout_1254,4.4392271
res_hout_1255,4.7161885
res_hout_1256,4.6528958
res_hout_1257,4.606478
res_hout_1258,4.6176567
res_hout_1259,4.6518515
res_hout_126,0.0
res_hout_1260,4.6527593
res_hout_1261,4.4235784
res_hout_1262,4.3950924
res_hout_1263,4.5321884
res_hout_1264,4.3809109
res_hout_1265,4.4430066
res_hout_1266,3.6983228
res_hout_1267,2.6961593
res_hout_1268,1.8979646
res_hout_1269,0.0
res_hout_127,0.0
res_hout_1270,0.0
res_hout_1271,0.0
res_hout_1272,0.0
res_hout_1273,0.0
res_hout_1274,0.0
res_hout_1275,0.0
res_hout_1276,0.0
res_hout_1277,0.0
res_hout_1278,0.0
res_hout_1279,0.0
res_hout_128,0.0
res_hout_1280,0.0
res_hout_1281,0.0
res_hout_1282,0.0
res_hout_1283,0.15881458
res_hout_1284,3.2153582
res_hout_1285,3.506374
res_hout_1286,0.0
res_hout_1287,0.0
res_hout_1288,4.4273406
res_hout_1289,4.4694976
res_hout_129,0.0
res_hout_1290,4.027571
res_hout_1291,0.96036762
res_hout_1292,0.0
res_hout_1293,0.0
res_hout_1294,0.0
res_hout_1295,0.0
res_hout_1296,0.0
res_hout_1297,1.7338814
res_hout_1298,0.0
res_hout_1299,0.0
res_hout_13,2.8045334
res_hout_130,0.0
res_hout_1300,0.0
res_hout_1301,0.0
res_hout_1302,0.0
res_hout_1303,0.0
res_hout_1304,2.4007759
res_hout_1305,2.6555947
res_hout_1306,0.0
res_hout_1307,0.0
res_hout_1308,2.8797926
res_hout_1309,2.5587883
res_hout_131,0.0
res_hout_1310,2.482745
res_hout_1311,2.2730388
res_hout_1312,1.6804544
res_hout_1313,2.0165794
res_hout_1314,0.72072118
res_hout_1315,0.0
res_hout_1316,0.0
res_hout_1317,0.0
res_hout_1318,0.0
res_hout_1319,0.0
res_hout_132,0.0
res_hout_1320,0.0
res_hout_1321,0.0
res_hout_1322,0.0
res_hout_1323,0.0
res_hout_1324,0.0
res_hout_1325,0.0
res_hout_1326,0.0
res_hout_1327,0.0
res_hout_1328,0.0
res_hout_1329,0.0
res_hout_133,0.0
res_hout_1330,0.0
res_hout_1331,0.0
res_hout_1332,0.0
res_hout_1333,0.0
res_hout_1334,0.0
res_hout_1335,0.0
res_hout_1336,0.0
res_hout_1337,0.0
res_hout_1338,0.0
res_hout_1339,0.0
res_hout_134,0.0
res_hout_1340,0.0
res_hout_1341,0.0
res_hout_1342,0.0
res_hout_1343,0.0
res_hout_1344,0.0
res_hout_1345,0.0
res_hout_1346,0.0
res_hout_1347,0.0
res_hout_1348,0.0
res_hout_1349,0.0
res_hout_135,0.0
res_hout_1350,0.0
res_hout_1351,0.0
res_hout_1352,0.0
res_hout_1353,0.0
res_hout_1354,0.0
res_hout_1355,0.0
res_hout_1356,0.0
res_hout_1357,0.0
res_hout_1358,0.0
res_hout_1359,0.0
res_hout_136,0.0
res_hout_1360,0.0
res_hout_1361,0.0
res_hout_1362,0.0
res_hout_1363,0.0
res_hout_1364,0.0
res_hout_1365,0.0
res_hout_1366,0.0
res_hout_1367,0.0
res_hout_1368,0.0
res_hout_1369,0.0
res_hout_137,0.0
res_hout_1370,0.0
res_hout_1371,0.0
res_hout_1372,0.0
res_hout_1373,0.0
res_hout_1374,0.0
res_hout_1375,0.0
res_hout_1376,0.0
res_hout_1377,0.0
res_hout_1378,0.0
res_hout_1379,0.0
res_hout_138,0.0
res_hout_1380,0.0
res_hout_1381,0.0
res_hout_1382,0.0
res_hout_1383,0.0
res_hout_1384,0.0
res_hout_1385,2.7994535
res_hout_1386,0.0
res_hout_1387,3.3832431
res_hout_1388,0.0
res_hout_1389,0.0
res_hout_139,0.0
res_hout_1390,0.0
res_hout_1391,0.0
res_hout_1392,0.0
res_hout_1393,0.0
res_hout_1394,0.0
res_hout_1395,0.0
res_hout_1396,0.0
res_hout_1397,0.0
res_hout_1398,0.0
res_hout_1399,0.0
res_hout_14,3.764287
res_hout_140,0.0
res_hout_1400,1.7335608
res_hout_1401,0.0
res_hout_1402,4.5710906
res_hout_1403,4.6042529
res_hout_1404,4.6405007
res_hout_1405,4.6508903
res_hout_1406,4.7654663
res_hout_1407,4.8987863
res_hout_1408,4.9659001
res_hout_1409,4.9968849
res_hout_141,0.0
res_hout_1410,5.0
res_hout_1411,0.0
res_hout_1412,0.0
res_hout_1413,0.0
res_hout_1414,0.0
res_hout_1415,0.0
res_hout_1416,0.0
res_hout_1417,0.0
res_hout_1418,0.0
res_hout_1419,0.0
res_hout_142,0.0
res_hout_1420,0.0
res_hout_1421,0.0
res_hout_1422,0.0
res_hout_1423,0.0
res_hout_1424,0.0
res_hout_1425,0.0
res_hout_1426,0.0
res_hout_1427,1.8762802
res_hout_1428,0.0
res_hout_1429,4.7022804
res_hout_143,0.0
res_hout_1430,4.8850146
res_hout_1431,4.5973517
res_hout_1432,0.0
res_hout_1433,0.52570344
res_hout_1434,1.2870292
res_hout_1435,4.6911702
res_hout_1436,0.0
res_hout_1437,0.0
res_hout_1438,1.3229046
res_hout_1439,1.9779043
res_hout_144,0.0
res_hout_1440,0.0
res_hout_1441,1.2227403
res_hout_1442,1.7225678
res_hout_1443,2.544009
res_hout_1444,4.3837002
res_hout_1445,4.5036713
res_hout_1446,1.3780437
res_hout_1447,2.4124233
res_hout_1448,4.305805
res_hout_1449,4.6894937
res_hout_145,0.0
res_hout_1450,4.6239996
res_hout_1451,4.5697555
res_hout_1452,4.6004792
res_hout_1453,4.6400735
res_hout_1454,4.6595591
res_hout_1455,4.7177312
res_hout_1456,4.5411975
res_hout_1457,2.468259
res_hout_1458,2.098818
res_hout_1459,3.1655572
res_hout_146,0.0
res_hout_1460,0.0
res_hout_1461,0.0
res_hout_1462,0.0
res_hout_1463,0.0
res_hout_1464,0.0
res_hout_1465,0.41920547
res_hout_1466,0.0
res_hout_1467,0.0
res_hout_1468,0.0
res_hout_1469,0.93608451
res_hout_147,0.0
res_hout_1470,0.0
res_hout_1471,0.0
res_hout_1472,4.2911369
res_hout_1473,4.5098037
res_hout_1474,4.7348672
res_hout_1475,4.7535993
res_hout_1476,4.5173676
res_hout_1477,4.4278806
res_hout_1478,4.2784914
res_hout_1479,4.904702
res_hout_148,0.0
res_hout_1480,4.9696679
res_hout_1481,0.70968271
res_hout_1482,5.0
res_hout_1483,4.3581245
res_hout_1484,4.0571037
res_hout_1485,3.2381639
res_hout_1486,0.23757019
res_hout_1487,3.4809471
res_hout_1488,0.0
res_hout_1489,0.0
res_hout_149,0.0
res_hout_1490,0.0
res_hout_1491,0.0
res_hout_1492,0.0
res_hout_1493,0.0
res_hout_1494,0.0
res_hout_1495,0.0
res_hout_1496,0.0
res_hout_1497,0.0
res_hout_1498,0.0
res_hout_1499,0.0
res_hout_15,0.0
res_hout_150,0.0
res_hout_1500,0.0
res_hout_1501,1.7517792
res_hout_1502,0.0
res_hout_1503,3.1932246
res_hout_1504,3.5429395
res_hout_1505,4.0063331
res_hout_1506,4.5742052
res_hout_1507,4.7398293
res_hout_1508,3.8521852
res_hout_1509,0.0
res_hout_151,0.0
res_hout_1510,0.0
res_hout_1511,0.0
res_hout_1512,5.0
res_hout_1513,0.0
res_hout_1514,0.82559628
res_hout_1515,1.04726
res_hout_1516,0.0
res_hout_1517,0.59033782
res_hout_1518,0.0
res_hout_1519,0.7829767
res_hout_152,0.0
res_hout_1520,0.65049968
res_hout_1521,4.2269779
res_hout_1522,2.7221499
res_hout_1523,2.1312083
res_hout_1524,2.4353018
res_hout_1525,0.35484699
res_hout_1526,1.9829995
res_hout_1527,0.24792303
res_hout_1528,0.0
res_hout_1529,2.3144371
res_hout_153,0.0
res_hout_1530,1.0653352
res_hout_1531,0.0
res_hout_1532,0.0
res_hout_1533,0.0
res_hout_1534,0.0
res_hout_1535,0.0
res_hout_1536,0.0
res_hout_1537,0.0
res_hout_1538,0.0
res_hout_1539,0.0
res_hout_154,0.0
res_hout_1540,0.0
res_hout_1541,0.0
res_hout_1542,0.0
res_hout_1543,0.0
res_hout_1544,0.0
res_hout_1545,0.0
res_hout_1546,0.0
res_hout_1547,0.0
res_hout_1548,0.0
res_hout_1549,0.0
res_hout_155,0.0
res_hout_1550,0.0
res_hout_1551,0.0
res_hout_1552,0.0
res_hout_1553,0.0
res_hout_1554,0.0
res_hout_1555,2.9473986
res_hout_1556,0.0
res_hout_1557,5.0
res_hout_1558,4.3900752
res_hout_1559,3.7671461
res_hout_156,0.0
res_hout_1560,0.66107683
res_hout_1561,4.2804013
res_hout_1562,0.0
res_hout_1563,0.0
res_hout_1564,0.0
res_hout_1565,2.2036745
res_hout_1566,0.0
res_hout_1567,4.5257645
res_hout_1568,4.6017787
res_hout_1569,4.5673762
res_hout_157,0.0
res_hout_1570,4.5710668
res_hout_1571,4.3793574
res_hout_1572,4.260539
res_hout_1573,4.0970871
res_hout_1574,3.952638
res_hout_1575,3.6339869
res_hout_1576,4.3797521
res_hout_1577,4.1646227
res_hout_1578,3.5499215
res_hout_1579,4.321933
res_hout_158,0.0
res_hout_1580,0.0
res_hout_1581,0.0
res_hout_1582,0.0
res_hout_1583,0.0
res_hout_1584,0.0
res_hout_1585,0.0
res_hout_1586,0.0
res_hout_1587,0.0
res_hout_1588,0.0
res_hout_1589,0.0
res_hout_159,0.0
res_hout_1590,0.0
res_hout_1591,0.0
res_hout_1592,0.0
res_hout_1593,0.0
res_hout_1594,3.2244484
res_hout_1595,0.0
res_hout_1596,3.3827562
res_hout_1597,2.3441278
res_hout_1598,2.7102799
res_hout_1599,4.0199704
res_hout_16,0.0
res_hout_160,0.0
res_hout_1600,4.4210271
res_hout_1601,4.5730858
res_hout_1602,1.0435808
res_hout_1603,2.4374138
res_hout_1604,2.9524001
res_hout_1605,0.0
res_hout_1606,0.0
res_hout_1607,0.0
res_hout_1608,0.0
res_hout_1609,0.0
res_hout_161,0.0
res_hout_1610,0.0
res_hout_1611,0.0
res_hout_1612,0.0
res_hout_1613,0.0
res_hout_1614,0.0
res_hout_1615,0.0
res_hout_1616,0.0
res_hout_1617,0.0
res_hout_1618,4.5690198
res_hout_1619,3.9371811
res_hout_162,0.0
res_hout_1620,3.4566182
res_hout_1621,3.0800562
res_hout_1622,0.0
res_hout_1623,0.0
res_hout_1624,0.0
res_hout_1625,1.6754855
res_hout_1626,5.0
res_hout_1627,4.4472609
res_hout_1628,5.0
res_hout_1629,5.0
res_hout_163,0.0
res_hout_1630,4.7075206
res_hout_1631,5.0
res_hout_1632,4.7968207
res_hout_1633,3.9619058
res_hout_1634,3.8584046
res_hout_1635,3.5730875
res_hout_1636,1.9729674
res_hout_1637,0.98318737
res_hout_1638,2.9204902
res_hout_1639,3.4294017
res_hout_164,0.0
res_hout_1640,4.3102826
res_hout_1641,4.4932728
res_hout_1642,2.9597711
res_hout_1643,1.2197874
res_hout_1644,1.1111836
res_hout_1645,0.27822907
res_hout_1646,2.0458283
res_hout_1647,0.1854766
res_hout_1648,0.83742658
res_hout_1649,0.0
res_hout_165,0.0
res_hout_1650,0.0
res_hout_1651,0.0
res_hout_1652,0.0
res_hout_1653,0.0
res_hout_1654,0.0
res_hout_1655,0.0
res_hout_1656,0.0
res_hout_1657,0.0
res_hout_1658,0.0
res_hout_1659,0.0
res_hout_166,0.0
res_hout_1660,0.0
res_hout_1661,0.0
res_hout_1662,1.1071939
res_hout_1663,2.7521224
